id,type,name,character,order,job,department,gender
122917,crew,Justin Doyle,,,Sound Effects Editor,Sound,0
122917,crew,Martin Kwok,,,Dialogue Editor,Editing,0
122917,crew,Bob Buck,,,Costume Design,Costume & Make-Up,0
122917,crew,Nigel Stone,,,ADR & Dubbing,Sound,0
122917,crew,John Simpson,,,Foley,Sound,2
122917,crew,Ben Mauro,,,Conceptual Design,Art,0
122917,crew,Jeff Capogreco,,,Sequence Supervisor,Crew,0
122917,crew,Michael Semanick,,,Sound Re-Recording Mixer,Sound,0
122917,crew,R. Christopher White,,,Visual Effects Supervisor,Visual Effects,2
122917,crew,Mark Stephens,,,Set Designer,Art,0
122917,crew,Reg Garside,,,Gaffer,Lighting,0
122917,crew,Margo Kaczynska McKenzie,,,Scenic Artist,Crew,0
122917,crew,James H. Fisher,,,Still Photographer,Camera,0
122917,crew,James Meikle,,,Visual Effects Editor,Crew,0
122917,crew,Tom Meade,,,Animation Director,Visual Effects,0
122917,crew,Dave Whitehead,,,Sound Designer,Sound,0
122917,crew,Michael Hedges,,,Sound Re-Recording Mixer,Sound,0
122917,crew,Ra Vincent,,,Set Decoration,Art,0
122917,crew,Matt Aitken,,,Visual Effects Supervisor,Visual Effects,0
122917,crew,Shaun Friedberg,,,Animation Director,Visual Effects,0
122917,crew,Derrick Auyoung,,,Animation Director,Visual Effects,0
122917,crew,Leon Woud,,,Animation Director,Visual Effects,0
122917,crew,Daniele Tosti,,,CG Supervisor,Crew,0
122917,crew,Alessandro Saponi,,,CG Supervisor,Crew,0
122917,crew,Mike Perry,,,CG Supervisor,Crew,0
122917,crew,Daniel Macarin,,,CG Supervisor,Crew,0
122917,crew,Keith Lackey,,,Animation Director,Visual Effects,0
122917,crew,Joe Letteri,,,Visual Effects Supervisor,Visual Effects,0
122917,crew,Joe Letteri,,,Animation Supervisor,Visual Effects,0
122917,crew,Justin Webster,,,Sound Effects Editor,Sound,0
122917,crew,Hayden Collow,,,Sound Effects Editor,Sound,0
122917,crew,Melanie Graham,,,Sound Effects Editor,Sound,0
122917,crew,Nicky Muir,,,Animation Manager,Visual Effects,0
122917,crew,Dan Best,,,First Assistant Editor,Editing,0
122917,crew,Gary Summers,,,Sound Re-Recording Mixer,Sound,0
122917,crew,Toby Lloyd,,,Sound Recordist,Crew,0
122917,crew,Sean Button,,,Stunts,Crew,0
122917,crew,Paul Tobin,,,Conceptual Design,Art,0
122917,crew,Hugo Dominguez,,,Visual Effects,Visual Effects,0
122917,crew,Matt Weaver,,,VFX Artist,Visual Effects,0
122917,crew,Arun Ram-Mohan,,,Lighting Artist,Lighting,0
122917,crew,Mykyta Brazhnyk,,,Set Decoration,Art,0
122917,crew,Nancy Hennah,,,Hairstylist,Costume & Make-Up,0
122917,crew,Georgia Lockhart-Adams,,,Hairstylist,Costume & Make-Up,0
122917,crew,Flora Moody,,,Hairstylist,Costume & Make-Up,0
122917,crew,Michele Barber,,,Makeup Artist,Costume & Make-Up,0
122917,crew,Catherine Maguire,,,Makeup Artist,Costume & Make-Up,0
122917,crew,Barbara Broucke,,,Makeup Artist,Costume & Make-Up,0
122917,crew,Karen Flett,,,Art Department Coordinator,Art,0
122917,crew,Joshua Barraud,,,Assistant Art Director,Art,0
122917,crew,Michael Smale,,,Assistant Art Director,Art,0
122917,crew,Darryn Grass Davies,,,Greensman,Art,0
122917,crew,Henry Hole,,,Greensman,Art,0
122917,crew,Simon Lowe,,,Greensman,Art,2
122917,crew,Rose Worley,,,Greensman,Art,0
122917,crew,Isadore William Crooks,,,Set Designer,Art,0
122917,crew,Gavin Urquhart,,,Set Designer,Art,0
122917,crew,Richard Wiles,,,Set Designer,Art,0
122917,crew,Neil Aldridge,,,ADR & Dubbing,Sound,0
122917,crew,Matt Stutter,,,Dialogue Editor,Editing,0
122917,crew,Stefanie Ng,,,First Assistant Sound Editor,Sound,0
122917,crew,Jason Canovas,,,Supervising Sound Editor,Sound,0
122917,crew,Michael Cozens,,,Animation Supervisor,Visual Effects,0
122917,crew,Luke Millar,,,CG Supervisor,Crew,0
122917,crew,Jade Mansueto,,,Animation Director,Visual Effects,0
122917,crew,Kevin Andrew Smith,,,Sequence Supervisor,Crew,0
122917,crew,Mark Gee,,,Sequence Supervisor,Crew,0
122917,crew,Kirstin Cambie,,,Animation Production Assistant,Visual Effects,0
122917,crew,David Conley,,,Visual Effects Producer,Visual Effects,0
122917,crew,Aaron Cubis,,,Visual Effects Editor,Crew,0
122917,crew,Anna-Louise Gordon,,,Visual Effects Producer,Visual Effects,0
122917,crew,Ben Hatton,,,Visual Effects Editor,Crew,0
122917,crew,Romy Webster,,,Visual Effects Supervisor,Visual Effects,0
122917,crew,Alexander Nowotny,,,VFX Supervisor,Visual Effects,0
122917,crew,Ronnie Menahem,,,VFX Supervisor,Visual Effects,0
122917,crew,David Caeiro Cebrián,,,VFX Supervisor,Visual Effects,0
122917,crew,Simon Harding,,,Camera Operator,Camera,2
122917,crew,Mark Pokorny,,,Still Photographer,Camera,0
122917,crew,Sally Gray,,,Set Costumer,Costume & Make-Up,0
122917,crew,Charlotte Hayes,,,Set Costumer,Costume & Make-Up,0
122917,crew,Jeremy Cullen,,,Music Editor,Sound,0
122917,crew,Steve Gallagher,,,Music Editor,Sound,0
122917,crew,Mathew Gordon,,,Location Manager,Production,0
122917,crew,Leith McPherson,,,Dialect Coach,Crew,0
122917,crew,Jared Connon,,,Location Manager,Production,0
122917,crew,Roisin Carty,,,Dialect Coach,Crew,1
122917,crew,Melissa Booth,,,Unit Publicist,Crew,0
122917,crew,John Mckay,,,Dialogue Editor,Editing,0
207703,cast,Colin Firth,Harry Hart / Galahad,0,,,2
207703,cast,Samuel L. Jackson,Valentine,1,,,2
207703,cast,Mark Strong,Merlin,2,,,2
207703,cast,Taron Egerton,Gary 'Eggsy' Unwin,3,,,2
207703,cast,Michael Caine,Arthur,4,,,2
207703,cast,Sophie Cookson,Roxy,5,,,1
207703,cast,Sofia Boutella,Gazelle,6,,,1
207703,cast,Samantha Womack,Michelle Unwin,7,,,1
207703,cast,Geoff Bell,Dean,8,,,2
207703,cast,Edward Holcroft,Charlie,9,,,2
207703,cast,Mark Hamill,Professor Arnold,10,,,2
207703,cast,Jack Davenport,Lancelot,11,,,2
207703,cast,Jack Cutmore-Scott,Rufus,12,,,0
207703,cast,Lily Travers,Lady Sophie,13,,,1
207703,cast,Hanna Alström,Princess Tilde,14,,,1
207703,cast,Bjørn Floberg,Scandinavian Prime Minister (as Björn Floberg),15,,,2
207703,cast,Jonno Davies,Lee,16,,,0
207703,cast,Nicholas Banks,Digby,17,,,0
207703,cast,Nicholas Agnew,Nathaniel,18,,,0
207703,cast,Rowan Polonski,Piers,19,,,0
207703,cast,Tom Prior,Hugo,20,,,0
207703,cast,Fiona Hampton,Amelia,21,,,1
207703,cast,Richard Brake,The Interrogator,22,,,2
207703,cast,Ralph Ineson,Policeman,23,,,2
207703,cast,Corey Johnson,Church Leader,24,,,0
207703,cast,Velibor Topic,Big Goon,25,,,2
207703,cast,Adrian Quinton,Terrorist (as Adrian Quentin),26,,,0
207703,cast,Alex Nikolov,Little Eggsy,27,,,0
207703,cast,Jordan Long,Poodle,28,,,2
207703,cast,Theo Barklem-Biggs,Ryan,29,,,2
207703,cast,Tobi Bakare,Jamal,30,,,0
207703,cast,Morgan Watkins,Rottweiler,31,,,0
207703,cast,Paul Kennington,Barman,32,,,0
207703,cast,Johanna Taylor,Valentine's Assistant 1,33,,,0
207703,cast,Andrew Bridgmont,Kingsman Tailor,34,,,0
207703,cast,Anne Wittman,Church Blonde Woman,35,,,1
207703,cast,Andrei Lenart,Arctic Guard,36,,,0
207703,cast,Simon Green,Valentine's Butler,37,,,2
207703,cast,Lazara Storm,Valentine's Assistant 2 (as Lazara),38,,,0
207703,cast,Sarah Hewson,Sky News Reader,39,,,0
207703,cast,Jayne Secker,Sky News Reader,40,,,0
207703,cast,Lukwesa Burak,Sky News Reader,41,,,0
207703,cast,James Clayton,Kingsman Knight,42,,,0
207703,cast,Nick English,Kingsman Knight,43,,,0
207703,cast,Charles Filmer,Kingsman Knight,44,,,0
207703,cast,Bimbo Hart,Kingsman Knight,45,,,0
207703,cast,Chester King,Kingsman Knight,46,,,0
207703,cast,Alastair MacIntosh,Kingsman Knight,47,,,2
207703,cast,Carlos Peres,Kingsman Knight,48,,,0
207703,cast,Adil Akram,Secret Agent (uncredited),49,,,0
207703,cast,Mohammed Ali,Head of Business (uncredited),50,,,0
207703,cast,David Olawale Ayinde,Rwandan Rebel (uncredited),51,,,0
207703,cast,Jaymes Butler,Dean's Gang member #2 (uncredited),52,,,2
207703,cast,Neve Gachev,Reporter (uncredited),53,,,1
207703,crew,Matthew Vaughn,,,Director,Directing,2
207703,crew,Dave Gibbons,,,Characters,Writing,0
207703,crew,Mark Millar,,,Characters,Writing,2
207703,crew,Adam Bohling,,,Producer,Production,2
207703,crew,David Reid,,,Producer,Production,0
207703,crew,Matthew Vaughn,,,Producer,Production,2
207703,crew,Jane Goldman,,,Writer,Writing,1
207703,crew,Matthew Vaughn,,,Writer,Writing,2
207703,crew,Eddie Hamilton,,,Editor,Editing,2
207703,crew,Jon Harris,,,Editor,Editing,2
207703,crew,John Bruno,,,Visual Effects Supervisor,Visual Effects,0
207703,crew,George Richmond,,,Director of Photography,Camera,2
207703,crew,Henry Jackman,,,Original Music Composer,Sound,2
207703,crew,Matthew Margeson,,,Original Music Composer,Sound,2
207703,crew,Reg Poerscout-Edgerton,,,Casting,Production,0
207703,crew,Paul Kirby,,,Production Design,Art,2
207703,crew,Andrew Ackland-Snow,,,Art Direction,Art,2
207703,crew,Steve Carter,,,Art Direction,Art,0
207703,crew,Paul Spriggs,,,Art Direction,Art,0
207703,crew,Tom Whitehead,,,Art Direction,Art,0
207703,crew,David Morison,,,Set Decoration,Art,0
207703,crew,Arianne Phillips,,,Costume Design,Costume & Make-Up,0
207703,crew,Tamara Catlin-Birch,,,Art Department Coordinator,Art,0
207703,crew,Jennifer Williams,,,Set Decoration,Art,1
207703,crew,Andy Thomson,,,Supervising Art Director,Art,2
207703,crew,Lucy Ward,,,Script Supervisor,Directing,0
76341,cast,Tom Hardy,Max Rockatansky,0,,,2
76341,cast,Charlize Theron,Imperator Furiosa,1,,,1
76341,cast,Nicholas Hoult,Nux,2,,,2
76341,cast,Hugh Keays-Byrne,Immortan Joe,3,,,2
76341,cast,Josh Helman,Slit,4,,,2
76341,cast,Nathan Jones,Rictus Erectus,5,,,2
76341,cast,Zoë Kravitz,Toast the Knowing,6,,,1
76341,cast,Rosie Huntington-Whiteley,The Splendid Angharad,7,,,1
76341,cast,Riley Keough,Capable,8,,,1
76341,cast,Abbey Lee,The Dag,9,,,1
76341,cast,Courtney Eaton,Cheedo the Fragile,10,,,1
76341,cast,John Howard,The People Eater,11,,,2
76341,cast,Richard Carter,The Bullet Farmer,12,,,2
76341,cast,Iota,The Doof Warrior,13,,,2
76341,cast,Angus Sampson,The Organic Mechanic,14,,,2
76341,cast,Jennifer Hagan,Miss Giddy,15,,,1
76341,cast,Megan Gale,The Valkyrie,16,,,1
76341,cast,Melissa Jaffer,Keeper of the Seeds,17,,,1
76341,cast,Melita Jurišić,The Vuvalini,18,,,1
76341,cast,Gillian Jones,The Vuvalini,19,,,1
76341,cast,Joy Smithers,The Vuvalini,20,,,1
76341,cast,Antoinette Kellerman,The Vuvalini,21,,,0
76341,cast,Christina Koch,The Vuvalini,22,,,0
76341,cast,Jon Iles,The Ace,23,,,0
76341,cast,Quentin Kenihan,Corpus Colossus,24,,,0
76341,cast,Coco Jack Gillies,Glory the Child,25,,,1
76341,cast,Chris Patton,Morsov,26,,,0
76341,cast,Stephen Dunlevy,The Rock Rider Chief / The Winchman,27,,,2
76341,cast,Richard Norton,The Prime Imperator,28,,,2
76341,cast,Vince Roxburgh,Imperator,29,,,0
76341,cast,John Walton,Imperator,30,,,2
76341,cast,Ben Smith-Petersen,Chanting War Boy / Red Flare Warrior,31,,,2
76341,cast,Russ McCarroll,Blood 'Shed' War Boy,32,,,0
76341,cast,Judd Wild,War Rig War Boy,33,,,2
76341,cast,Elizabeth Cunico,Milking Mother,34,,,0
76341,cast,Greg Van Borssum,Ripsaw Imperator / The Breakman,35,,,0
76341,cast,Rob Jones,Ripsaw Driver,36,,,0
76341,cast,Sebastian Dickins,Polecat Lookout,37,,,2
76341,cast,Darren Mitchell,Black Mask,38,,,0
76341,cast,Crusoe Kurddal,The Accusing Dead,39,,,2
76341,cast,Shyan Tonga,The Accusing Dead,40,,,0
76341,cast,Cass Comerford,The Wretched,41,,,0
76341,cast,Albert Lee,The Wretched,42,,,0
76341,cast,Riley Paton,War Pups,43,,,0
76341,cast,Ripley Voeten,War Pup,44,,,0
76341,cast,Riley Paton,War Pup,45,,,0
76341,cast,Maycn Van Borssum,War Pup,46,,,0
76341,cast,Hunter Stratton Boland,War Pup,47,,,0
76341,cast,Nathan Jenkins,War Pup,48,,,0
76341,cast,Fletcher Gill,War Pup,49,,,0
76341,cast,Whiley Toll,War Pup,50,,,0
76341,cast,Ferdinand Hengombe,Drummer,51,,,0
76341,cast,Gadaffi Davsab,Drummer,52,,,0
76341,cast,Noddy Alfred,Drummer,53,,,0
76341,cast,Jackson Hengombe,Drummer,54,,,0
76341,cast,Christian Fane,Drummer,55,,,0
76341,cast,Callum Gallagher,Drummer,56,,,0
76341,cast,Abel Hofflin,Drummer,57,,,0
76341,cast,Lee Perry,The Many Voices (voice),58,,,2
76341,cast,Hiroshi Kasuga,The Wretched (uncredited),59,,,2
76341,crew,Nick Lathouris,,,Writer,Writing,2
76341,crew,George Miller,,,Director,Directing,2
76341,crew,Doug Mitchell,,,Producer,Production,2
76341,crew,George Miller,,,Writer,Writing,2
76341,crew,Pablo Calvillo,,,Visual Effects,Visual Effects,2
76341,crew,Nicholas Tripodi,,,Animation,Visual Effects,2
76341,crew,Brian N. Bentley,,,Compositors,Crew,0
76341,crew,Chris O'Connell,,,Compositors,Crew,2
76341,crew,Brendan McCarthy,,,Writer,Writing,2
76341,crew,John Seale,,,Director of Photography,Camera,2
76341,crew,George Miller,,,Producer,Production,2
76341,crew,P.J. Voeten,,,Producer,Production,2
76341,crew,Nikki Barrett,,,Casting,Production,1
76341,crew,Ronna Kress,,,Casting,Production,1
76341,crew,Jenny Beavan,,,Costume Design,Costume & Make-Up,1
76341,crew,Shira Hockman,,,Art Direction,Art,1
76341,crew,Jacinta Leong,,,Art Direction,Art,0
76341,crew,Colin Gibson,,,Production Design,Art,2
76341,crew,Katie Sharrock,,,Set Decoration,Art,1
76341,crew,Lisa Thompson,,,Set Decoration,Art,1
76341,crew,Kate Dowd,,,Casting,Production,1
76341,crew,Mito Skellern,,,Casting,Production,2
76341,crew,Mel Dykes,,,Costume Supervisor,Costume & Make-Up,1
76341,crew,Charl Boettger,,,Set Costumer,Costume & Make-Up,2
76341,crew,Amanda Enders,,,Set Costumer,Costume & Make-Up,1
76341,crew,Vanessa Younger,,,Art Department Coordinator,Art,1
76341,crew,Andrew Chan,,,Assistant Art Director,Art,2
76341,crew,Christo Strydom,,,Art Department Coordinator,Art,2
76341,crew,Peter Belcher,,,Camera Operator,Camera,2
76341,crew,Shaun Conway,,,Gaffer,Lighting,2
76341,crew,Simon Harding,,,Camera Operator,Camera,2
76341,crew,Paul Johnstone,,,Gaffer,Lighting,2
76341,crew,Luca Mercuri,,,Camera Operator,Camera,2
76341,crew,Daniel Nichols,,,Camera Operator,Camera,2
76341,crew,Richard Roles,,,Helicopter Camera,Camera,2
76341,crew,Mark Goellnicht,,,Steadicam Operator,Camera,2
76341,crew,Jasin Boland,,,Still Photographer,Camera,2
76341,crew,Sven Vosloo,,,Additional Photography,Camera,2
76341,crew,Danielle Wiessner,,,Dialogue Editor,Editing,1
76341,crew,Ines Richter,,,Dialogue Editor,Editing,1
76341,crew,Yulia Akerholt,,,Dialogue Editor,Editing,1
76341,crew,Sonal Joshi,,,Dialogue Editor,Editing,0
76341,crew,Erica Van Den Raad,,,Construction Coordinator,Art,1
76341,crew,Andrew Orlando,,,Property Master,Crew,2
76341,crew,Aaron Beck,,,Conceptual Design,Art,2
76341,crew,Kristen Anderson,,,Set Designer,Art,2
76341,crew,Margaret Sixel,,,Editor,Editing,1
76341,crew,Justin Ngy Tran,,,Digital Intermediate,Editing,1
76341,crew,Charlie Revai,,,Supervising Art Director,Art,2
76341,crew,Junkie XL,,,Music,Sound,2
76341,crew,Catherine Biggs,,,Hairstylist,Costume & Make-Up,1
76341,crew,Marli Kruger,,,Makeup Artist,Costume & Make-Up,1
76341,crew,John Simpson,,,Foley,Sound,2
76341,crew,Keir Beck,,,Stunt Coordinator,Crew,2
76341,crew,Shane Koyczan,,,Thanks,Crew,2
76341,crew,Tim Ridge,,,Thanks,Crew,2
76341,crew,Dean Semler,,,Thanks,Crew,2
76341,crew,Judd Wild,,,Stunts,Crew,2
76341,crew,Justin Ferk,,,Production Office Assistant,Crew,2
76341,crew,David Burr,,,Second Unit Cinematographer,Crew,2
76341,crew,Jim Wilkey,,,Stunts,Crew,2
76341,crew,Aaron Parry,,,Visual Effects Producer,Visual Effects,2
76341,crew,Bruce Berman,,,Executive Producer,Production,2
76341,crew,Graham Burke,,,Executive Producer,Production,2
76341,crew,Christopher DeFaria,,,Executive Producer,Production,2
76341,crew,Genevieve Hofmeyr,,,Supervising Producer,Production,1
76341,crew,Steven Mnuchin,,,Executive Producer,Production,2
76341,crew,Iain Smith,,,Executive Producer,Production,2
76341,crew,Richard Hobbs,,,Supervising Art Director,Art,2
76341,crew,Nicki Gardiner,,,Set Decoration,Art,1
76341,crew,Eva Franzen,,,Prosthetic Supervisor,Costume & Make-Up,1
76341,crew,Matt Town,,,Post Production Supervisor,Crew,2
76341,crew,P.J. Voeten,,,Assistant Director,Directing,2
76341,crew,Mahiro Maeda,,,Animation,Visual Effects,2
76341,crew,Sophie Fabbri-Jackson,,,Script Supervisor,Directing,1
76341,crew,Sally French,,,Supervising Producer,Production,1
140607,cast,Daisy Ridley,Rey,0,,,1
140607,cast,John Boyega,Finn,1,,,2
140607,cast,Adam Driver,Kylo Ren,2,,,2
140607,cast,Harrison Ford,Han Solo,3,,,2
140607,cast,Oscar Isaac,Poe Dameron,4,,,2
140607,cast,Carrie Fisher,Princess Leia Organa,5,,,1
140607,cast,Mark Hamill,Luke Skywalker,6,,,2
140607,cast,Lupita Nyong'o,Maz Kanata,7,,,1
140607,cast,Andy Serkis,Supreme Leader Snoke,8,,,2
140607,cast,Domhnall Gleeson,General Hux,9,,,2
140607,cast,Anthony Daniels,C-3PO,10,,,2
140607,cast,Max von Sydow,Lor San Tekka,11,,,2
140607,cast,Peter Mayhew,Chewbacca,12,,,2
140607,cast,Joonas Suotamo,Chewbacca Double,13,,,0
140607,cast,Gwendoline Christie,Captain Phasma,14,,,1
140607,cast,Simon Pegg,Unkar Plutt,15,,,2
140607,cast,Billie Lourd,Lieutenant Connix,16,,,1
140607,cast,Greg Grunberg,Snap Wexley,17,,,2
140607,cast,Ken Leung,Admiral Statura,18,,,2
140607,cast,Cailey Fleming,Young Rey,19,,,0
140607,cast,Ian Whyte,Bollie Prindel / Roodown,20,,,2
140607,cast,Kiran Shah,Teedo,21,,,2
140607,cast,Pip Torrens,Colonel Kaplan,22,,,2
140607,cast,Andrew Jack,Major Ematt,23,,,2
140607,cast,Rocky Marshall,Colonel Datoo,24,,,0
140607,cast,Emun Elliott,Brance,25,,,2
140607,cast,Brian Vernel,Bala-Tik,26,,,0
140607,cast,Yayan Ruhian,Tasu Leech,27,,,0
140607,cast,Sebastian Armesto,Lieutenant Mitaka,28,,,2
140607,cast,Maisie Richardson-Sellers,Korr Sella,29,,,1
140607,cast,Warwick Davis,Wollivan,30,,,2
140607,cast,Iko Uwais,Razoo Quin-Fee,31,,,0
140607,cast,Anna Brewster,Bazine Netal,32,,,1
140607,cast,Harriet Walter,Dr. Kalonia,33,,,1
140607,cast,Tim Rose,Admiral Ackbar,34,,,2
140607,cast,Mike Quinn,Nien Nunb,35,,,0
140607,cast,Jessica Henwick,Jess Testor,36,,,1
140607,cast,Crystal Clarke,Ensign Goode,37,,,0
140607,cast,Leanne Best,Min Sakul,38,,,0
140607,cast,Philicia Saunders,Tabala Zo,39,,,1
140607,cast,Jeffery Kissoon,Rear Admiral Guich,40,,,0
140607,cast,Claudia Sermbezis,Lema Eelyak,41,,,0
140607,cast,Gerald W. Abrams,Captain Cypress,42,,,0
140607,cast,Jim McGrath,Vice Admiral Resdox,43,,,0
140607,cast,Morgan Dameron,Commodore Meta,44,,,1
140607,cast,Tosin Cole,Lieutenant Bastian,45,,,2
140607,cast,James McArdle,Niv Lek,46,,,2
140607,cast,Stefan Grube,Yolo Ziff,47,,,0
140607,cast,Thomas Brodie-Sangster,First Order Officer,48,,,2
140607,cast,Daniel Craig,Stormtrooper,49,,,2
140607,cast,Michael Giacchino,FN-3181,50,,,2
140607,cast,Nigel Godrich,FN-9330,51,,,2
140607,cast,Pip Andersen,Lead Stormtrooper,52,,,0
140607,cast,Dixie Arnold,Resistance Soldier,53,,,0
140607,cast,Hannah John-Kamen,First Order Officer,54,,,1
140607,cast,Mark Stanley,Knight of Ren,55,,,2
140607,cast,Ewan McGregor,Obi-Wan Kenobi (voice),56,,,2
140607,cast,Frank Oz,Yoda (voice),57,,,2
140607,cast,Alec Guinness,Obi-Wan Kenobi (voice) (archive footage),58,,,2
140607,cast,Sasha Frost,Jakku Villager,59,,,1
140607,cast,Miltos Yerolemou,Bar Patron,60,,,0
140607,cast,Judah Friedlander,Bar Patron,61,,,2
140607,cast,Victor McGuire,Bar Patron,62,,,2
140607,cast,Erik Bauersfeld,Admiral Ackbar (voice),63,,,0
140607,cast,Dave Chapman,BB-8 Performed By,64,,,0
140607,cast,Brian Herring,BB-8 Performed By,65,,,0
140607,cast,Cecep Arif Rahman,Crokind Shand,66,,,0
140607,cast,Kate Fleetwood,First Order Officer,67,,,0
140607,cast,Tom Kane,Hosnian Citizen / Starkiller Technician,68,,,2
140607,cast,Catherine Taber,Hangar Officer / Starkiller Technician (voice),69,,,1
140607,cast,Matthew Wood,Ello Asty / Quiggold / Niima Thug (voice),70,,,2
140607,cast,James Arnold Taylor,First Order Stormtrooper,71,,,2
140607,cast,Michael Donovan,Starkiller PA Announcer (voice),72,,,2
140607,cast,Devon Libran,Hangar Officer / Starkiller Stormtrooper (voice),73,,,2
140607,cast,Robert Stambler,Red Eyed Sand Alien (voice),74,,,0
140607,cast,Verona Blue,Resistance PA Announcer (voice),75,,,0
140607,cast,Fred Tatasciore,Niima Scavenger / Forest Stormtrooper (voice),76,,,2
140607,cast,Patrick Correll,Resistance Medic (voice),77,,,0
140607,cast,Karen Huie,Niima Scavenger (voice),78,,,0
140607,cast,Orly Schuchmacher,Desert Scavenger (voice),79,,,0
140607,cast,Mark Dodson,Niima Scavenger (voice),80,,,0
140607,cast,Kevin Smith,Stormtrooper (voice),81,,,2
140607,cast,Samuel Witwer,Stormtroopers / Star Destroyer PA Announcer / Star Destroyer Officer (voice),82,,,2
140607,cast,Saara Forsberg,Additional Alien Dialect (voice),83,,,0
140607,crew,J.J. Abrams,,,Director,Directing,2
140607,crew,Bryan Burk,,,Producer,Production,2
140607,crew,J.J. Abrams,,,Producer,Production,2
140607,crew,John Williams,,,Original Music Composer,Sound,2
140607,crew,J.J. Abrams,,,Screenplay,Writing,2
140607,crew,Lawrence Kasdan,,,Screenplay,Writing,2
140607,crew,Kathleen Kennedy,,,Producer,Production,1
140607,crew,George Lucas,,,Characters,Writing,2
140607,crew,Daniel Mindel,,,Director of Photography,Camera,0
140607,crew,Maryann Brandon,,,Editor,Editing,1
140607,crew,Mary Jo Markey,,,Editor,Editing,1
140607,crew,Nina Gold,,,Casting,Production,1
140607,crew,April Webster,,,Casting,Production,1
140607,crew,Alyssa Weisberg,,,Casting,Production,0
140607,crew,Rick Carter,,,Production Design,Art,2
140607,crew,Darren Gilford,,,Production Design,Art,2
140607,crew,Alastair Bullock,,,Art Direction,Art,0
140607,crew,James Collins,,,Art Direction,Art,0
140607,crew,Robert Cowper,,,Art Direction,Art,0
140607,crew,Peter Dorme,,,Art Direction,Art,0
140607,crew,Jordana Finkel,,,Art Direction,Art,0
140607,crew,Mark Harris,,,Art Direction,Art,2
140607,crew,Kevin Jenkins,,,Art Direction,Art,0
140607,crew,Ashley Lamont,,,Art Direction,Art,0
140607,crew,Andrew Palmer,,,Art Direction,Art,0
140607,crew,Hayley Easton Street,,,Art Direction,Art,0
140607,crew,Stephen Swain,,,Art Direction,Art,0
140607,crew,Gary Tomkins,,,Art Direction,Art,2
140607,crew,Lee Sandales,,,Set Decoration,Art,0
140607,crew,Michael Kaplan,,,Costume Design,Costume & Make-Up,2
140607,crew,Pollyanna Seath,,,Art Department Coordinator,Art,0
140607,crew,Amanda Pettett,,,Construction Coordinator,Art,0
140607,crew,Jamie Wilkinson,,,Property Master,Crew,0
140607,crew,Ramiro Belgardt,,,Music Editor,Sound,0
140607,crew,Theo Park,,,Casting Associate,Production,0
140607,crew,Jessica Sherman,,,Casting Associate,Production,0
140607,crew,Celia Barnett,,,Researcher,Production,0
140607,crew,Nigel Egerton,,,Assistant Costume Designer,Costume & Make-Up,0
140607,crew,Vivienne Jones,,,Assistant Costume Designer,Costume & Make-Up,0
140607,crew,David Crossman,,,Costume Supervisor,Costume & Make-Up,2
140607,crew,Lisa Tomblin,,,Hair Designer,Costume & Make-Up,0
140607,crew,Karen Asano-Myers,,,Hairstylist,Costume & Make-Up,0
140607,crew,Francesca Crowder,,,Hairstylist,Costume & Make-Up,0
140607,crew,Kathryn Fa,,,Hairstylist,Costume & Make-Up,0
140607,crew,Andrew Simonin,,,Key Hair Stylist,Costume & Make-Up,0
140607,crew,Amanda Knight,,,Makeup Department Head,Costume & Make-Up,0
140607,crew,Bill Corso,,,Makeup Artist,Costume & Make-Up,2
140607,crew,Amy Byrne,,,Makeup Artist,Costume & Make-Up,0
140607,crew,Stefan Sonnenfeld,,,Digital Intermediate,Editing,0
140607,crew,Martin Corbett,,,First Assistant Editor,Editing,0
140607,crew,Laurent Benhamo,,,Animation,Visual Effects,0
140607,crew,Amaury Coljon,,,Animation,Visual Effects,0
140607,crew,Marc Calvelo,,,Animation,Visual Effects,0
140607,crew,Jean-Denis Haas,,,Animation,Visual Effects,0
140607,crew,Chris Tost,,,Animation,Visual Effects,0
140607,crew,Atsushi Kojima,,,Animation,Visual Effects,0
140607,crew,Ian Comley,,,CG Supervisor,Crew,0
140607,crew,Polly Ing,,,CG Supervisor,Crew,0
140607,crew,Brandon Fayette,,,CG Supervisor,Crew,0
140607,crew,Andrew Booth,,,CG Supervisor,Crew,0
140607,crew,Yanick Dusseault,,,Visual Effects Art Director,Crew,0
140607,crew,Patricia Martinez Arastey,,,Visual Effects Coordinator,Visual Effects,0
140607,crew,Jenny Jiyeon Bae,,,Visual Effects Coordinator,Visual Effects,0
140607,crew,Dan Cortez,,,Visual Effects Coordinator,Visual Effects,0
140607,crew,Umar Hussain,,,Visual Effects Coordinator,Visual Effects,0
140607,crew,Julie Liu,,,Visual Effects Coordinator,Visual Effects,0
140607,crew,Teréz Koncz,,,Visual Effects Coordinator,Visual Effects,0
140607,crew,Martin Allan Kloner,,,Visual Effects Editor,Crew,0
140607,crew,Conor Byrne,,,Visual Effects Coordinator,Visual Effects,0
140607,crew,Sophie Cullen,,,Visual Effects Producer,Visual Effects,0
140607,crew,Ben Lock,,,Visual Effects Producer,Visual Effects,0
140607,crew,Michael Mulholland,,,Visual Effects Supervisor,Visual Effects,0
140607,crew,Nick Hsieh,,,Visual Effects Supervisor,Visual Effects,0
